timestamp,BTCUSDT,ETHUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,EOSUSDT,XLMUSDT,MATICUSDT,SOLUSDT,NEOUSDT,LINKUSDT,NEOUSDT.1,LTCUSDT,TRXUSDT,ATOMUSDT,UNIUSDT,NEOUSDT.2,VETUSDT,DOTUSDT,NEARUSDT
2021-04-01 00:00:00,59221.95,1932.38,0.57148,1.1944,0.0539064,4.8734,0.40786,0.36312,19.4433,52.24,29.7346,52.24,199.45,0.08855,19.286,28.4751,52.24,0.088366,36.6167,6.049
2021-04-01 01:00:00,59143.72,1939.81,0.57949,1.19015,0.0541841,4.7941,0.41375,0.36314,19.4898,52.123,29.833,52.123,198.92,0.08804,19.119,28.6578,52.123,0.087168,36.4696,5.9613
2021-04-01 02:00:00,59086.99,1925.4,0.57712,1.19127,0.0541786,4.7819,0.41279,0.37621,19.5797,51.19,29.6591,51.19,198.36,0.08643,19.014,29.2222,51.19,0.089206,36.4071,5.9011
2021-04-01 03:00:00,59119.02,1922.8,0.573,1.18779,0.0540727,4.7372,0.41065,0.37127,19.746,51.054,29.6884,51.054,197.5,0.08812,19.081,28.95,51.054,0.09045,36.351,5.9251
2021-04-01 04:00:00,58869.99,1915.92,0.57166,1.19403,0.0539357,4.8074,0.41008,0.3757,20.1603,51.751,29.5789,51.751,196.25,0.0857,19.171,28.833,51.751,0.090867,36.5445,5.9492
2021-04-01 05:00:00,58764.79,1909.12,0.56724,1.18923,0.0540299,4.7582,0.40611,0.36646,20.0427,51.215,29.4204,51.215,195.89,0.0854,19.227,28.7141,51.215,0.089857,36.78,5.8996
2021-04-01 06:00:00,58731.61,1915.25,0.56731,1.18838,0.0540757,4.8477,0.40832,0.36769,20.0267,51.644,29.7216,51.644,195.79,0.08604,19.326,29.1498,51.644,0.089838,37.4185,5.9591
2021-04-01 07:00:00,58817.77,1926.31,0.5699,1.1914,0.0540169,4.9133,0.41058,0.36563,19.9834,51.953,30.384,51.953,197.31,0.0862,19.481,29.5012,51.953,0.090073,38.7338,5.9947
2021-04-01 08:00:00,58839.7,1943.27,0.56565,1.19677,0.0539584,4.8635,0.41223,0.36716,19.7061,52.22,30.2322,52.22,197.78,0.0903,19.552,29.9801,52.22,0.090333,38.1424,6.0463
2021-04-01 09:00:00,58820.19,1937.52,0.56512,1.19232,0.0540106,4.8356,0.41131,0.36438,19.5205,51.314,30.0406,51.314,196.97,0.0944,19.704,29.6888,51.314,0.089421,38.0525,6.0752
2021-04-01 10:00:00,58630.99,1929.24,0.56228,1.19073,0.0629546,4.7765,0.40681,0.36423,19.3593,51.214,29.9594,51.214,195.79,0.08989,19.295,29.4338,51.214,0.089188,37.7817,5.9766
2021-04-01 11:00:00,58584.32,1920.07,0.55553,1.18999,0.0668588,4.7837,0.40498,0.3615,19.2831,52.007,29.7947,52.007,196.13,0.08833,19.285,29.3237,52.007,0.089188,37.7352,5.9149
2021-04-01 12:00:00,58730.06,1922.0,0.55635,1.18964,0.0626137,4.7898,0.40641,0.36755,19.1429,53.684,30.3107,53.684,195.8,0.08986,19.343,29.1667,53.684,0.088915,37.9399,6.0114
2021-04-01 13:00:00,58930.34,1934.0,0.55824,1.19189,0.0612743,4.8269,0.40712,0.36198,19.2863,53.306,30.397,53.306,196.4,0.08926,19.51,29.2351,53.306,0.088299,38.2643,6.0119
2021-04-01 14:00:00,58999.86,1932.05,0.56915,1.19,0.0605156,4.913,0.40817,0.36433,19.254,52.797,30.641,52.797,201.79,0.08701,19.617,29.2614,52.797,0.088458,38.3312,6.1068
2021-04-01 15:00:00,58974.65,1944.39,0.5626,1.19429,0.059361,4.877,0.40773,0.36731,19.4277,52.982,30.8305,52.982,204.03,0.08807,19.488,29.5687,52.982,0.089411,37.8362,6.1121
2021-04-01 16:00:00,58754.87,1946.17,0.56505,1.19169,0.0607469,5.2082,0.41149,0.36842,19.1575,53.571,30.5945,53.571,202.62,0.08708,19.457,29.615,53.571,0.089184,37.8604,6.0806
2021-04-01 17:00:00,58501.63,1940.3,0.55916,1.18694,0.0590721,5.1806,0.40651,0.36105,18.8779,52.31,30.0674,52.31,199.19,0.08513,19.265,28.8997,52.31,0.088145,37.0594,5.9739
2021-04-01 18:00:00,58716.56,1967.29,0.56055,1.18732,0.0589297,5.529,0.41014,0.36337,19.0981,52.155,30.269,52.155,200.29,0.0854,19.4,29.0649,52.155,0.08802,37.6256,6.0166
2021-04-01 19:00:00,58918.99,1974.12,0.56588,1.18489,0.0584414,5.6713,0.41327,0.36445,19.1458,52.563,30.439,52.563,201.68,0.08511,19.257,29.0912,52.563,0.0879,37.7749,6.0777
2021-04-01 20:00:00,58854.75,1969.75,0.56449,1.1886,0.0597994,5.5494,0.42284,0.36119,19.1335,52.987,30.2061,52.987,201.18,0.0856,19.358,28.9028,52.987,0.087662,38.0165,5.999
2021-04-01 21:00:00,58760.67,1963.45,0.56405,1.18814,0.0593449,5.4896,0.42469,0.35986,19.0599,52.238,30.1003,52.238,200.93,0.08544,19.247,28.8176,52.238,0.08781,37.7691,5.9679
2021-04-01 22:00:00,59007.28,1971.62,0.56893,1.18712,0.0602997,5.503,0.42736,0.3618,19.16,52.068,30.055,52.068,202.76,0.0865,19.459,28.8591,52.068,0.088917,38.4004,5.9879
2021-04-01 23:00:00,58720.44,1968.05,0.57087,1.18377,0.062151,5.5947,0.4243,0.36343,19.0443,52.326,30.0684,52.326,202.86,0.08543,19.473,28.6638,52.326,0.088056,37.461,5.9728
2021-04-02 00:00:00,58648.62,1958.16,0.57555,1.18441,0.0590508,5.4526,0.44498,0.35991,18.9196,51.495,29.6123,51.495,201.39,0.08448,19.396,28.7373,51.495,0.08679,37.0613,5.8956
2021-04-02 01:00:00,58891.26,1995.54,0.57168,1.18928,0.059537,5.5361,0.43896,0.36479,18.8546,52.021,30.1221,52.021,204.78,0.08639,19.397,29.0324,52.021,0.087517,37.9867,5.9575
2021-04-02 02:00:00,59718.72,1997.06,0.57018,1.19449,0.0599232,5.434,0.43785,0.36368,18.6688,52.0,30.05,52.0,206.53,0.08517,19.35,29.262,52.0,0.08781,37.986,5.9404
2021-04-02 03:00:00,59869.79,1996.63,0.57255,1.19151,0.0602326,5.5228,0.44248,0.36876,18.724,52.551,30.2195,52.551,206.13,0.08609,19.357,29.3713,52.551,0.088692,37.9345,5.956
2021-04-02 04:00:00,59562.12,1995.37,0.56928,1.19536,0.0590865,5.5372,0.44391,0.36462,18.8124,52.902,30.3334,52.902,205.5,0.08665,19.371,29.5777,52.902,0.089689,37.85,5.9118
2021-04-02 05:00:00,59554.69,1990.63,0.57028,1.19337,0.0588772,5.53,0.44459,0.36734,19.0001,53.658,30.3112,53.658,204.97,0.08976,19.469,29.3783,53.658,0.089142,38.3091,5.9744
2021-04-02 06:00:00,59527.58,1995.81,0.5763,1.20122,0.05872,5.452,0.46414,0.3715,18.9857,52.964,30.2416,52.964,204.47,0.08801,19.668,29.1953,52.964,0.088912,37.9581,5.9316
2021-04-02 07:00:00,59417.63,1994.71,0.5789,1.22558,0.058353,5.4772,0.45437,0.36779,19.018,52.899,30.2895,52.899,204.98,0.08781,19.587,29.08,52.899,0.088782,37.9251,5.925
2021-04-02 08:00:00,59483.5,1991.31,0.58092,1.22223,0.0586489,5.5791,0.45329,0.37288,19.0683,52.954,30.3712,52.954,205.45,0.08841,19.689,29.1461,52.954,0.089488,38.0095,5.9036
2021-04-02 09:00:00,59621.01,1995.58,0.58612,1.21506,0.0588834,5.6814,0.45246,0.37553,19.1466,53.348,30.4277,53.348,205.6,0.09051,19.732,29.3382,53.348,0.089347,38.0876,5.9469
2021-04-02 10:00:00,59597.49,2000.22,0.58719,1.2147,0.0595,5.6469,0.45663,0.37637,19.1029,53.456,30.6465,53.456,204.87,0.09004,19.936,29.272,53.456,0.08943,38.623,5.9682
2021-04-02 11:00:00,59542.78,2005.61,0.58125,1.20787,0.059233,5.5656,0.44669,0.37693,19.1032,53.111,30.8049,53.111,205.83,0.0897,19.768,29.3479,53.111,0.091319,38.1956,6.053
2021-04-02 12:00:00,59491.3,2005.0,0.57841,1.2106,0.0590208,5.585,0.44486,0.37325,19.2584,52.972,30.4753,52.972,204.81,0.088,19.72,29.2768,52.972,0.092309,38.0291,6.1425
2021-04-02 13:00:00,59204.99,2007.36,0.57723,1.20287,0.0588912,5.4828,0.44214,0.3688,19.2064,52.561,30.1818,52.561,202.82,0.08697,19.561,28.9757,52.561,0.090639,38.3538,6.0543
2021-04-02 14:00:00,59363.17,2070.02,0.5803,1.20288,0.058787,5.6539,0.44377,0.37398,19.3952,53.282,30.8399,53.282,207.45,0.08822,19.851,29.4304,53.282,0.09044,38.5309,6.0294
2021-04-02 15:00:00,59480.06,2073.89,0.58237,1.21175,0.0587969,5.7588,0.43776,0.37852,19.4936,53.387,31.0406,53.387,207.97,0.08783,20.033,29.6671,53.387,0.091308,39.8699,5.9966
2021-04-02 16:00:00,59270.47,2058.72,0.59472,1.21175,0.0587569,6.059,0.44162,0.3825,19.62,54.83,31.5102,54.83,208.87,0.08736,20.015,29.2894,54.83,0.092241,39.3206,5.9558
2021-04-02 17:00:00,59180.02,2054.18,0.58976,1.20502,0.0582984,6.1193,0.43897,0.38317,19.6792,54.519,31.0976,54.519,206.92,0.08715,19.968,29.3296,54.519,0.094351,39.4749,5.97
2021-04-02 18:00:00,59087.7,2054.83,0.59259,1.20125,0.05814,6.0751,0.43795,0.3918,19.3454,53.725,31.1169,53.725,205.9,0.08654,19.88,29.3939,53.725,0.093666,39.5556,5.9563
2021-04-02 19:00:00,58850.0,2062.63,0.59219,1.19573,0.057825,6.2084,0.44304,0.38538,19.2665,53.405,31.225,53.405,205.18,0.08697,19.812,29.2675,53.405,0.092997,39.1337,6.0181
2021-04-02 20:00:00,58670.64,2091.01,0.60386,1.18976,0.0576817,6.1806,0.44068,0.39064,19.4,53.205,31.3378,53.205,206.98,0.08637,19.848,29.4625,53.205,0.093635,39.3421,5.9685
2021-04-02 21:00:00,58739.13,2091.23,0.59798,1.19011,0.0578519,6.1276,0.44089,0.386,19.3401,53.327,31.5881,53.327,208.42,0.08686,20.004,29.4606,53.327,0.094662,39.6033,5.9519
2021-04-02 22:00:00,58816.21,2110.06,0.59703,1.1866,0.0575033,6.2539,0.43708,0.38139,19.5583,53.01,32.0279,53.01,207.38,0.09219,20.139,29.5758,53.01,0.093502,39.3489,5.94
2021-04-02 23:00:00,58950.01,2133.69,0.60701,1.18998,0.0575849,6.2557,0.43897,0.38249,19.7501,52.958,32.4864,52.958,211.46,0.09232,20.315,30.2084,52.958,0.094023,41.0271,5.9834
2021-04-03 00:00:00,59387.13,2121.25,0.61666,1.22118,0.0579299,6.3773,0.44533,0.39509,20.2585,53.124,32.4593,53.124,213.42,0.09146,20.673,30.7759,53.124,0.095867,43.3472,6.0479
2021-04-03 01:00:00,59254.98,2103.67,0.63284,1.22562,0.0592095,6.1644,0.4501,0.39025,20.1789,53.271,32.6877,53.271,211.35,0.08936,20.93,31.2936,53.271,0.095484,43.7018,6.0205
2021-04-03 02:00:00,59408.2,2109.0,0.62419,1.22807,0.0590884,6.2025,0.44958,0.38712,20.2835,53.844,32.5184,53.844,211.46,0.09007,21.069,31.8757,53.844,0.095596,44.0087,6.1783
2021-04-03 03:00:00,59221.53,2093.1,0.62327,1.22176,0.0584589,6.1946,0.44788,0.386,21.041,54.846,31.963,54.846,210.89,0.08929,20.981,31.1725,54.846,0.094421,43.6689,6.1492
2021-04-03 04:00:00,59394.92,2099.78,0.62697,1.21894,0.0589174,6.1663,0.45325,0.38653,21.1447,54.92,32.2178,54.92,212.35,0.08954,21.452,31.7573,54.92,0.094954,44.4068,6.1274
2021-04-03 05:00:00,59466.37,2105.65,0.63704,1.21418,0.0594355,6.2001,0.4528,0.39307,21.087,53.932,32.32,53.932,212.04,0.08949,21.436,31.604,53.932,0.094761,44.3325,6.0997
2021-04-03 06:00:00,59410.96,2126.03,0.63701,1.2235,0.0589241,6.2649,0.45412,0.38402,21.5265,54.226,33.0239,54.226,216.32,0.08889,21.94,32.3665,54.226,0.094333,46.5737,6.2195
2021-04-03 07:00:00,59298.85,2111.35,0.63041,1.22533,0.0585201,6.2128,0.45134,0.38121,21.15,53.739,32.8196,53.739,215.59,0.09065,21.651,32.0337,53.739,0.09393,45.6942,6.3399
2021-04-03 08:00:00,59028.65,2095.35,0.61781,1.21394,0.058743,6.0759,0.44297,0.37614,21.53,53.372,32.5606,53.372,213.13,0.0908,21.354,31.3921,53.372,0.092456,44.9588,6.2454
2021-04-03 09:00:00,59423.9,2107.0,0.62056,1.21584,0.058442,6.163,0.44589,0.3788,22.205,53.622,32.6424,53.622,214.31,0.09458,21.295,31.4773,53.622,0.092854,44.9816,6.2268
2021-04-03 10:00:00,59338.14,2097.2,0.62626,1.21265,0.0582707,6.1494,0.44986,0.37595,22.3658,53.7,32.4105,53.7,214.5,0.09959,21.306,31.3301,53.7,0.094552,45.4435,6.2052
2021-04-03 11:00:00,59255.02,2096.44,0.62233,1.21642,0.0583635,6.0648,0.44958,0.37973,22.5116,54.093,32.0705,54.093,213.37,0.10195,21.347,31.1842,54.093,0.094636,45.0515,6.1849
2021-04-03 12:00:00,59254.76,2104.24,0.63092,1.2191,0.0586968,6.1623,0.45525,0.37979,22.5529,54.19,32.1055,54.19,214.1,0.10118,21.783,31.8573,54.19,0.095879,44.5135,6.1832
2021-04-03 13:00:00,59414.8,2116.53,0.62625,1.22399,0.0585348,6.1268,0.45055,0.37535,21.989,55.941,32.188,55.941,214.66,0.10834,22.226,31.8857,55.941,0.095404,44.9898,6.1751
2021-04-03 14:00:00,59144.38,2091.48,0.62752,1.2265,0.058618,6.1295,0.4478,0.37358,21.7274,56.511,31.6998,56.511,211.36,0.1055,22.149,31.4496,56.511,0.094632,43.65,6.0894
2021-04-03 15:00:00,58829.99,2070.98,0.61671,1.20617,0.0580272,6.0297,0.44114,0.36411,21.031,53.974,31.058,53.974,207.25,0.107,21.603,30.763,53.974,0.093803,43.0346,5.9974
2021-04-03 16:00:00,58809.74,2070.6,0.60767,1.20506,0.0579222,5.6383,0.43786,0.36501,21.261,53.944,30.9677,53.944,206.8,0.10287,21.668,30.9703,53.944,0.093465,44.2736,5.9724
2021-04-03 17:00:00,58210.13,2032.11,0.59613,1.18642,0.0571639,5.6615,0.42508,0.35897,20.8784,52.643,30.2078,52.643,203.46,0.10075,21.065,30.1319,52.643,0.090769,43.2602,5.7724
2021-04-03 18:00:00,58455.36,2067.87,0.60357,1.19544,0.0574399,5.7038,0.4302,0.36374,21.9281,53.18,30.8959,53.18,206.6,0.10282,21.2,30.652,53.18,0.092355,44.2147,5.8786
2021-04-03 19:00:00,58597.04,2095.29,0.60453,1.1962,0.0574105,5.7029,0.42916,0.36582,22.1705,53.886,30.93,53.886,206.07,0.10627,21.295,30.7154,53.886,0.092896,44.49,5.8647
2021-04-03 20:00:00,58054.15,2060.66,0.59498,1.183,0.0568041,5.5671,0.4196,0.36133,21.7746,52.336,30.2333,52.336,202.58,0.10214,20.876,30.2298,52.336,0.090801,43.2329,5.7568
2021-04-03 21:00:00,57631.28,2033.43,0.58501,1.17231,0.056726,5.3583,0.41298,0.35504,23.3288,51.314,29.7469,51.314,198.72,0.10079,20.333,29.8812,51.314,0.089099,42.2644,5.6465
2021-04-03 22:00:00,57556.75,2033.65,0.58624,1.17378,0.0564472,5.4312,0.41505,0.35779,23.5758,51.418,29.7783,51.418,198.83,0.10138,20.503,29.9448,51.418,0.089504,42.16,5.7094
2021-04-03 23:00:00,57051.94,2008.52,0.57831,1.16238,0.0555113,5.4107,0.40809,0.35134,22.5,50.709,29.293,50.709,195.23,0.10143,20.033,29.3874,50.709,0.087307,41.3802,5.6862
2021-04-04 00:00:00,56600.0,2001.76,0.57817,1.16495,0.0552201,5.508,0.40752,0.35393,23.3292,51.176,29.4039,51.176,195.6,0.10552,20.05,29.3966,51.176,0.088639,41.9404,5.7418
2021-04-04 01:00:00,56933.46,2010.64,0.58658,1.1713,0.0561271,5.5361,0.41221,0.3564,23.2202,51.788,29.8919,51.788,197.91,0.10773,20.446,29.9163,51.788,0.090142,44.0805,5.9084
2021-04-04 02:00:00,57363.48,2013.56,0.59275,1.18031,0.0565432,5.5456,0.4148,0.35953,23.0266,52.444,30.0674,52.444,199.93,0.10635,20.415,29.9318,52.444,0.090618,44.2974,5.8821
2021-04-04 03:00:00,57492.42,2015.27,0.59115,1.181,0.0567813,5.6213,0.41596,0.36176,22.7723,52.325,30.0545,52.325,199.25,0.10673,20.594,30.1014,52.325,0.090431,44.4056,5.9371
2021-04-04 04:00:00,57547.52,2012.87,0.58923,1.17319,0.0566154,5.5636,0.41429,0.35731,23.1306,51.842,29.9054,51.842,198.42,0.1112,20.337,29.7832,51.842,0.089561,43.9312,5.8584
2021-04-04 05:00:00,57477.08,2014.17,0.58698,1.17367,0.0568323,5.5679,0.41218,0.3585,23.1535,51.957,29.7147,51.957,198.0,0.11062,20.191,29.6692,51.957,0.090355,43.5128,5.8747
2021-04-04 06:00:00,57439.98,2018.76,0.5884,1.17395,0.0566006,5.625,0.41067,0.35893,24.2501,52.547,30.1041,52.547,198.32,0.11712,20.633,29.9125,52.547,0.090269,44.2053,5.9202
2021-04-04 07:00:00,57614.52,2034.58,0.5924,1.17225,0.0566771,5.7607,0.41645,0.3609,23.7662,52.445,30.386,52.445,200.3,0.11472,20.782,30.04,52.445,0.090446,44.2465,5.8884
2021-04-04 08:00:00,57429.84,2036.82,0.59326,1.17206,0.0571711,5.7666,0.42084,0.36085,23.8895,52.834,30.4824,52.834,200.42,0.11527,20.807,30.1829,52.834,0.091188,44.1911,5.8771
2021-04-04 09:00:00,57686.35,2058.16,0.59615,1.18168,0.0571884,5.8391,0.4247,0.36425,23.7753,53.492,30.753,53.492,202.58,0.11711,20.763,30.4756,53.492,0.09198,44.6973,5.92
2021-04-04 10:00:00,57708.05,2055.06,0.59424,1.1832,0.0569156,5.957,0.4232,0.36561,24.2413,53.521,30.718,53.521,202.29,0.11899,20.624,30.6766,53.521,0.091456,44.1165,5.9797
2021-04-04 11:00:00,57275.55,2043.13,0.58691,1.17274,0.0565483,5.8,0.41987,0.36406,23.6828,52.407,30.375,52.407,199.77,0.11627,20.307,30.1594,52.407,0.090043,43.5267,5.921
2021-04-04 12:00:00,57755.08,2066.64,0.59277,1.1795,0.0564588,5.8887,0.42594,0.3656,24.114,53.54,30.8549,53.54,202.71,0.11579,20.701,30.6085,53.54,0.091024,43.8693,6.0709
2021-04-04 13:00:00,58128.14,2081.52,0.59439,1.18186,0.0570376,5.9117,0.42746,0.36485,24.7297,53.176,30.9283,53.176,203.57,0.11663,20.629,30.5406,53.176,0.090833,44.43,6.0
2021-04-04 14:00:00,58130.99,2084.89,0.60314,1.18101,0.0571049,5.8924,0.42764,0.36215,24.7399,53.207,31.2574,53.207,202.7,0.11675,21.052,30.7835,53.207,0.092222,44.3835,5.9327
2021-04-04 15:00:00,57918.11,2077.34,0.59909,1.1772,0.056622,5.7855,0.42492,0.35804,24.7428,52.796,31.1099,52.796,201.37,0.11182,20.841,30.4161,52.796,0.090723,44.0226,5.9194
2021-04-04 16:00:00,58030.89,2072.85,0.59934,1.18277,0.0571631,6.0959,0.42641,0.36054,25.2254,53.485,31.1547,53.485,202.64,0.1146,21.278,30.5196,53.485,0.091551,43.4525,5.9212
2021-04-04 17:00:00,58179.03,2079.2,0.61452,1.1886,0.0574843,6.0404,0.43162,0.36313,24.7027,53.805,31.399,53.805,204.16,0.11345,21.801,31.2984,53.805,0.092161,43.82,5.9763
2021-04-04 18:00:00,58102.92,2072.74,0.60914,1.18805,0.0571287,6.0333,0.43045,0.3643,24.4202,53.396,31.0273,53.396,203.36,0.11749,21.642,30.9393,53.396,0.091695,43.6523,6.0779
2021-04-04 19:00:00,57953.86,2061.44,0.61057,1.1806,0.0570528,5.9226,0.42631,0.36183,24.1242,52.794,30.7703,52.794,201.74,0.11768,21.593,30.7177,52.794,0.091336,43.4954,6.0461
2021-04-04 20:00:00,58025.11,2062.56,0.60962,1.17989,0.057078,6.044,0.42453,0.36079,23.7414,52.972,30.5648,52.972,201.32,0.12251,21.65,31.0,52.972,0.090994,43.3999,6.0036
2021-04-04 21:00:00,58116.69,2076.8,0.61657,1.17982,0.057334,6.1139,0.42538,0.36218,23.8655,53.597,30.8539,53.597,202.15,0.12235,21.604,31.1406,53.597,0.090927,43.9239,6.0228
2021-04-04 22:00:00,58129.22,2070.73,0.62659,1.17934,0.0573864,6.2199,0.42515,0.3604,23.6598,53.951,30.6698,53.951,202.04,0.12516,21.422,31.063,53.951,0.091367,43.6639,5.9793
2021-04-04 23:00:00,58202.01,2075.69,0.635,1.18206,0.0573943,6.28,0.42851,0.36072,23.7755,54.567,30.7471,54.567,202.21,0.12761,21.525,30.9131,54.567,0.092423,44.3135,6.0884
2021-04-05 00:00:00,57908.13,2056.19,0.62109,1.17332,0.0570884,6.1904,0.42403,0.35556,23.5754,53.666,30.276,53.666,200.54,0.13365,21.074,30.5287,53.666,0.09404,43.9239,6.0058
2021-04-05 01:00:00,57787.88,2057.05,0.66093,1.17817,0.0572379,6.2031,0.43718,0.35736,23.6388,54.565,30.3612,54.565,201.58,0.13721,21.219,30.77,54.565,0.094459,43.7603,6.0221
2021-04-05 02:00:00,57595.45,2043.85,0.68934,1.17711,0.0574978,6.25,0.44797,0.3536,23.709,54.343,30.1845,54.343,206.29,0.13247,21.132,30.387,54.343,0.093236,43.2266,5.9748
2021-04-05 03:00:00,57467.12,2028.66,0.68127,1.18363,0.058053,6.1967,0.44861,0.35368,24.3263,53.701,30.1464,53.701,202.65,0.13889,20.843,30.2732,53.701,0.092345,43.2223,5.9744
2021-04-05 04:00:00,57284.99,2022.72,0.70763,1.17762,0.057642,6.149,0.45832,0.35444,24.0225,53.027,29.8892,53.027,201.95,0.13581,20.708,29.9854,53.027,0.091954,42.56,5.898
2021-04-05 05:00:00,56897.45,2011.06,0.68399,1.16841,0.056827,5.9803,0.44661,0.3484,23.3348,51.94,29.7946,51.94,199.14,0.13401,20.425,29.7718,51.94,0.091144,42.0111,5.8839
2021-04-05 06:00:00,57143.59,2014.02,0.66762,1.16574,0.05649,5.9101,0.44475,0.34986,22.94,51.786,29.7416,51.786,199.73,0.12927,20.3,29.9387,51.786,0.090745,42.4049,5.8902
2021-04-05 07:00:00,57250.0,2028.16,0.69084,1.17037,0.0567245,6.0644,0.44788,0.355,23.181,52.773,30.1077,52.773,200.33,0.13295,20.712,30.1815,52.773,0.091341,42.7065,5.9534
2021-04-05 08:00:00,57149.25,2028.87,0.69596,1.16757,0.0569689,6.0477,0.44804,0.35261,23.3854,52.876,30.0953,52.876,199.99,0.13584,20.583,30.1177,52.876,0.093628,42.5878,6.028
2021-04-05 09:00:00,57539.15,2044.39,0.70822,1.17258,0.0576968,6.1384,0.45303,0.35553,23.6866,53.271,30.4,53.271,202.96,0.13748,20.675,30.1307,53.271,0.093586,43.5002,6.0601
2021-04-05 10:00:00,57668.98,2049.09,0.71371,1.17599,0.058,6.2358,0.47158,0.35784,23.9999,54.343,30.6884,54.343,203.85,0.13665,20.918,30.5026,54.343,0.093661,43.6667,6.092
2021-04-05 11:00:00,57756.36,2057.03,0.70719,1.18093,0.0583069,6.2296,0.47709,0.35768,23.8241,54.498,31.1118,54.498,203.66,0.13516,21.102,30.7125,54.498,0.095765,43.3944,6.14
2021-04-05 12:00:00,57959.23,2060.41,0.70186,1.17953,0.0574809,6.175,0.47614,0.35752,23.4497,55.301,31.0062,55.301,205.7,0.1338,20.854,30.5512,55.301,0.102031,42.7725,6.1377
2021-04-05 13:00:00,58113.06,2080.52,0.69522,1.18718,0.0574564,6.1652,0.46892,0.358,23.6369,55.144,31.2454,55.144,207.13,0.13448,20.967,30.6205,55.144,0.102383,43.1935,6.155
2021-04-05 14:00:00,59170.68,2118.21,0.72784,1.20552,0.0579661,6.2922,0.48079,0.36389,24.5739,55.68,31.4555,55.68,208.72,0.13738,21.297,31.0116,55.68,0.10532,44.4045,6.1946
2021-04-05 15:00:00,59018.29,2113.18,0.7674,1.20774,0.0578171,6.6643,0.48736,0.36105,24.1195,57.039,31.5762,57.039,209.33,0.1347,21.578,31.09,57.039,0.104095,44.7108,6.247
2021-04-05 16:00:00,58983.51,2110.27,0.8352,1.20808,0.0576986,6.9239,0.50818,0.35681,23.8086,57.468,32.0512,57.468,211.41,0.13635,22.089,30.7769,57.468,0.10099,44.0358,6.1332
2021-04-05 17:00:00,58954.6,2107.51,0.81877,1.20412,0.0577176,6.8584,0.49807,0.35737,23.97,57.04,31.7707,57.04,216.24,0.13989,21.595,30.7745,57.04,0.102581,43.6339,6.1052
2021-04-05 18:00:00,58876.29,2098.67,0.8225,1.19762,0.057977,6.785,0.49586,0.3567,23.8696,56.569,31.2457,56.569,217.5,0.14532,21.278,30.8441,56.569,0.102778,43.8244,6.2188
2021-04-05 19:00:00,59005.2,2104.35,0.83213,1.19316,0.0581175,6.6996,0.49387,0.35789,23.5505,57.425,31.3378,57.425,217.96,0.14661,21.353,30.8771,57.425,0.104644,43.9267,6.202
2021-04-05 20:00:00,58770.61,2104.07,0.88721,1.19324,0.0583551,6.8642,0.512,0.365,23.608,58.323,31.6984,58.323,217.3,0.14507,21.897,30.8832,58.323,0.103168,44.0286,6.2353
2021-04-05 21:00:00,58664.04,2108.94,0.90113,1.20104,0.0583,6.9062,0.53054,0.36246,23.0888,57.83,31.8433,57.83,220.25,0.14464,21.598,30.8251,57.83,0.101882,43.7148,6.2656
2021-04-05 22:00:00,58877.18,2113.3,0.89789,1.22521,0.0600134,6.7015,0.52909,0.36626,23.1889,59.006,32.4158,59.006,221.01,0.13637,21.705,31.0122,59.006,0.101091,44.3748,6.2
2021-04-05 23:00:00,59129.99,2107.38,0.91584,1.2118,0.0599992,6.6959,0.53706,0.37011,22.9717,59.068,32.3791,59.068,221.48,0.13655,21.431,30.8292,59.068,0.102343,45.8003,6.1327
2021-04-06 00:00:00,59356.23,2141.65,0.87979,1.20276,0.060152,6.8192,0.51681,0.37612,22.5718,59.629,32.2213,59.629,226.44,0.13076,21.589,31.166,59.629,0.103004,45.3219,6.1969
2021-04-06 01:00:00,58800.01,2122.13,0.86604,1.2046,0.059247,6.7464,0.50764,0.3724,22.723,59.813,31.8893,59.813,220.35,0.13396,21.252,31.1384,59.813,0.103134,45.2174,6.1736
2021-04-06 02:00:00,58745.27,2128.22,0.8512,1.20755,0.0592265,6.6546,0.50066,0.36826,22.6874,60.584,31.9172,60.584,219.09,0.13462,21.323,31.3256,60.584,0.10425,44.9887,6.1748
2021-04-06 03:00:00,58608.7,2114.18,0.87069,1.1995,0.0595747,6.7036,0.50392,0.36974,22.7268,60.179,31.7199,60.179,218.32,0.13498,21.389,31.0886,60.179,0.102542,44.99,6.1415
2021-04-06 04:00:00,58794.93,2123.56,0.89526,1.20215,0.058831,6.8129,0.51294,0.37882,23.0889,60.317,31.8316,60.317,222.81,0.13673,21.74,31.05,60.317,0.103857,44.9062,6.3294
2021-04-06 05:00:00,58867.32,2131.31,0.87849,1.20883,0.059068,6.7794,0.50803,0.38163,22.9574,60.984,31.9625,60.984,222.66,0.13543,21.735,31.29,60.984,0.103743,44.7369,6.4703
2021-04-06 06:00:00,58843.53,2131.65,0.88703,1.21144,0.0593335,6.6868,0.50761,0.37944,23.0445,64.234,31.7717,64.234,223.0,0.13484,21.998,31.2997,64.234,0.105796,44.8072,6.5653
2021-04-06 07:00:00,58576.59,2099.45,0.89998,1.20254,0.058266,6.5682,0.50563,0.38476,23.0306,63.452,31.479,63.452,219.42,0.13299,21.842,31.088,63.452,0.104034,44.0,6.5064
